tile_id,source_file,x,y,dist_0:Building,dist_1:Vegetation,dist_2:Water,dist_3:Background,dist_4:Car,dist_5:Road,entropy,count_0:Building,count_1:Vegetation,count_2:Water,count_3:Background,count_4:Car,count_5:Road
1476907971_CHADGRISMOPENPIPELINE_2048_1280,1476907971_CHADGRISMOPENPIPELINE,2048,1280,0.2984771728515625,0.000972747802734375,0.0,0.6803054809570312,0.006343841552734375,0.0139007568359375,1.0405078745145884,78244,255,0,178338,1663,3644
1476907971_CHADGRISMOPENPIPELINE_2304_1280,1476907971_CHADGRISMOPENPIPELINE,2304,1280,0.28289031982421875,0.000972747802734375,0.0,0.5613250732421875,0.026424407958984375,0.128387451171875,1.5114313627416882,74158,255,0,147148,6927,33656
1476907971_CHADGRISMOPENPIPELINE_2560_1280,1476907971_CHADGRISMOPENPIPELINE,2560,1280,0.10905838012695312,0.0121917724609375,0.02655029296875,0.5142478942871094,0.038852691650390625,0.2990989685058594,1.761432225905371,28589,3196,6960,134807,10185,78407
1476907971_CHADGRISMOPENPIPELINE_2816_1280,1476907971_CHADGRISMOPENPIPELINE,2816,1280,0.040470123291015625,0.014194488525390625,0.02655029296875,0.6127815246582031,0.018772125244140625,0.2872314453125,1.4709443485255258,10609,3721,6960,160637,4921,75296
1476907971_CHADGRISMOPENPIPELINE_3072_1280,1476907971_CHADGRISMOPENPIPELINE,3072,1280,0.051021575927734375,0.002002716064453125,0.0,0.7409172058105469,0.014797210693359375,0.19126129150390625,1.10387534038916,13375,525,0,194227,3879,50138
1476907971_CHADGRISMOPENPIPELINE_3328_1280,1476907971_CHADGRISMOPENPIPELINE,3328,1280,0.018890380859375,0.0,0.0,0.7779617309570312,0.014797210693359375,0.18835067749023438,0.933559684644394,4952,0,0,203938,3879,49375
1476907971_CHADGRISMOPENPIPELINE_3584_1280,1476907971_CHADGRISMOPENPIPELINE,3584,1280,0.00833892822265625,0.0,0.0,0.7925796508789062,0.0,0.1990814208984375,0.7869721707821499,2186,0,0,207770,0,52188
1476907971_CHADGRISMOPENPIPELINE_3840_1280,1476907971_CHADGRISMOPENPIPELINE,3840,1280,0.0,0.0,0.0,0.721832275390625,0.0075531005859375,0.2706146240234375,0.9029866339943277,0,0,0,189224,1980,70940
1476907971_CHADGRISMOPENPIPELINE_4096_1280,1476907971_CHADGRISMOPENPIPELINE,4096,1280,0.0,0.0,0.0,0.6812858581542969,0.0075531005859375,0.3111610412597656,0.9545239851523474,0,0,0,178595,1980,81569
1476907971_CHADGRISMOPENPIPELINE_4352_1280,1476907971_CHADGRISMOPENPIPELINE,4352,1280,0.0,0.0,0.0,0.7605323791503906,0.0,0.23946762084960938,0.7941539530815246,0,0,0,199369,0,62775
1476907971_CHADGRISMOPENPIPELINE_4608_1280,1476907971_CHADGRISMOPENPIPELINE,4608,1280,0.0,0.0,0.0,0.80047607421875,0.0,0.19952392578125,0.720975047702981,0,0,0,209840,0,52304
1476907971_CHADGRISMOPENPIPELINE_4864_1280,1476907971_CHADGRISMOPENPIPELINE,4864,1280,0.0,0.0,0.0,0.7999687194824219,0.0,0.20003128051757812,0.7219907751832659,0,0,0,209707,0,52437
1476907971_CHADGRISMOPENPIPELINE_5120_1280,1476907971_CHADGRISMOPENPIPELINE,5120,1280,0.0,0.0,0.0,0.8000526428222656,0.0,0.19994735717773438,0.7218229204213642,0,0,0,209729,0,52415
1476907971_CHADGRISMOPENPIPELINE_5376_1280,1476907971_CHADGRISMOPENPIPELINE,5376,1280,0.0028839111328125,0.0,0.0,0.7958717346191406,0.00714874267578125,0.19409561157226562,0.7965119323643385,756,0,0,208633,1874,50881
1476907971_CHADGRISMOPENPIPELINE_5632_1280,1476907971_CHADGRISMOPENPIPELINE,5632,1280,0.035861968994140625,0.0,0.0,0.7449836730957031,0.00714874267578125,0.212005615234375,1.013985228943808,9401,0,0,195293,1874,55576
1476907971_CHADGRISMOPENPIPELINE_5888_1280,1476907971_CHADGRISMOPENPIPELINE,5888,1280,0.032978057861328125,0.0074310302734375,0.0,0.6130294799804688,0.003047943115234375,0.34351348876953125,1.202686572531826,8645,1948,0,160702,799,90050
1476907971_CHADGRISMOPENPIPELINE_6144_1280,1476907971_CHADGRISMOPENPIPELINE,6144,1280,0.0,0.015781402587890625,0.0,0.5654754638671875,0.011962890625,0.4067802429199219,1.1638012402746776,0,4137,0,148236,3136,106635
1476907971_CHADGRISMOPENPIPELINE_6400_1280,1476907971_CHADGRISMOPENPIPELINE,6400,1280,0.0,0.044734954833984375,0.0,0.7636032104492188,0.008914947509765625,0.18274688720703125,1.0064612724288864,0,11727,0,200174,2337,47906
1476907971_CHADGRISMOPENPIPELINE_6656_1280,1476907971_CHADGRISMOPENPIPELINE,6656,1280,0.0,0.03638458251953125,0.0,0.7490463256835938,0.0,0.214569091796875,0.9626425709692178,0,9538,0,196358,0,56248
1476907971_CHADGRISMOPENPIPELINE_6912_1280,1476907971_CHADGRISMOPENPIPELINE,6912,1280,0.0,0.0,0.0,0.3644256591796875,0.02440643310546875,0.6111679077148438,1.0955986579278412,0,0,0,95532,6398,160214
1476907971_CHADGRISMOPENPIPELINE_7168_1280,1476907971_CHADGRISMOPENPIPELINE,7168,1280,0.0,0.0,0.0,0.513580322265625,0.02440643310546875,0.46201324462890625,1.139139760630253,0,0,0,134632,6398,121114
1476907971_CHADGRISMOPENPIPELINE_7424_1280,1476907971_CHADGRISMOPENPIPELINE,7424,1280,0.0256805419921875,0.037837982177734375,0.0,0.7511138916015625,0.0,0.18536758422851562,1.07528319718368,6732,9919,0,196900,0,48593
1476907971_CHADGRISMOPENPIPELINE_7680_1280,1476907971_CHADGRISMOPENPIPELINE,7680,1280,0.0256805419921875,0.048748016357421875,0.0,0.6804313659667969,0.0,0.24514007568359375,1.2233317581970968,6732,12779,0,178371,0,64262
1476907971_CHADGRISMOPENPIPELINE_256_1536,1476907971_CHADGRISMOPENPIPELINE,256,1536,0.0,0.04656219482421875,0.0,0.7318458557128906,0.0,0.22159194946289062,1.0173844130615752,0,12206,0,191849,0,58089
1476907971_CHADGRISMOPENPIPELINE_512_1536,1476907971_CHADGRISMOPENPIPELINE,512,1536,0.0,0.0237579345703125,0.0,0.8290481567382812,0.0,0.14719390869140625,0.7592941319430419,0,6228,0,217330,0,38586
1476907971_CHADGRISMOPENPIPELINE_768_1536,1476907971_CHADGRISMOPENPIPELINE,768,1536,0.0,0.0,0.0,0.9475021362304688,0.0,0.05249786376953125,0.2969145356903277,0,0,0,248382,0,13762
1476907971_CHADGRISMOPENPIPELINE_1024_1536,1476907971_CHADGRISMOPENPIPELINE,1024,1536,0.0,0.0,0.0,1.0,0.0,0.0,1.5670023887920565e-07,0,0,0,262144,0,0
1476907971_CHADGRISMOPENPIPELINE_1280_1536,1476907971_CHADGRISMOPENPIPELINE,1280,1536,0.0,0.0,0.09426498413085938,0.9057350158691406,0.0,0.0,0.45054791948827716,0,0,24711,237433,0,0
1476907971_CHADGRISMOPENPIPELINE_1536_1536,1476907971_CHADGRISMOPENPIPELINE,1536,1536,0.0,0.0,0.11316680908203125,0.8868331909179688,0.0,0.0,0.5093948548838129,0,0,29666,232478,0,0
1476907971_CHADGRISMOPENPIPELINE_1792_1536,1476907971_CHADGRISMOPENPIPELINE,1792,1536,0.007236480712890625,0.0531005859375,0.018901824951171875,0.9207611083984375,0.0,0.0,0.4942257928511421,1897,13920,4955,241372,0,0
1476907971_CHADGRISMOPENPIPELINE_2048_1536,1476907971_CHADGRISMOPENPIPELINE,2048,1536,0.14587783813476562,0.053821563720703125,0.0,0.8003005981445312,0.0,0.0,0.8892268149341163,38241,14109,0,209794,0,0
1476907971_CHADGRISMOPENPIPELINE_2304_1536,1476907971_CHADGRISMOPENPIPELINE,2304,1536,0.2857093811035156,0.000720977783203125,0.0,0.7020683288574219,0.011501312255859375,0.0,0.9562800724266701,74897,189,0,184043,3015,0
1476907971_CHADGRISMOPENPIPELINE_2560_1536,1476907971_CHADGRISMOPENPIPELINE,2560,1536,0.14706802368164062,0.0129852294921875,0.15878677368164062,0.6463165283203125,0.028778076171875,0.00606536865234375,1.508601292468599,38553,3404,41625,169428,7544,1590
1476907971_CHADGRISMOPENPIPELINE_2816_1536,1476907971_CHADGRISMOPENPIPELINE,2816,1536,0.1140899658203125,0.014987945556640625,0.15878677368164062,0.6627540588378906,0.017276763916015625,0.0321044921875,1.5234259943261905,29908,3929,41625,173737,4529,8416
1476907971_CHADGRISMOPENPIPELINE_3072_1536,1476907971_CHADGRISMOPENPIPELINE,3072,1536,0.13970184326171875,0.002002716064453125,0.0,0.8049392700195312,0.014797210693359375,0.0385589599609375,0.9376795892706508,36622,525,0,211010,3879,10108
1476907971_CHADGRISMOPENPIPELINE_3328_1536,1476907971_CHADGRISMOPENPIPELINE,3328,1536,0.02561187744140625,0.0,0.0,0.9245986938476562,0.014797210693359375,0.034992218017578125,0.49918043806059337,6714,0,0,242378,3879,9173
1476907971_CHADGRISMOPENPIPELINE_3584_1536,1476907971_CHADGRISMOPENPIPELINE,3584,1536,0.0,0.0,0.0,0.9566879272460938,0.0,0.04331207275390625,0.2572772129066987,0,0,0,250790,0,11354
1476907971_CHADGRISMOPENPIPELINE_3840_1536,1476907971_CHADGRISMOPENPIPELINE,3840,1536,0.0,0.0,0.0,0.8018531799316406,0.01328277587890625,0.18486404418945312,0.7885009222563772,0,0,0,210201,3482,48461
1476907971_CHADGRISMOPENPIPELINE_4096_1536,1476907971_CHADGRISMOPENPIPELINE,4096,1536,0.0,0.0,0.0,0.7223701477050781,0.02626800537109375,0.2513618469238281,0.9776039018794473,0,0,0,189365,6886,65893
1476907971_CHADGRISMOPENPIPELINE_4352_1536,1476907971_CHADGRISMOPENPIPELINE,4352,1536,0.0,0.0,0.0,0.8843727111816406,0.0129852294921875,0.10264205932617188,0.5752621951981545,0,0,0,231833,3404,26907
1476907971_CHADGRISMOPENPIPELINE_4608_1536,1476907971_CHADGRISMOPENPIPELINE,4608,1536,0.0,0.0,0.0,0.9706153869628906,0.0,0.029384613037109375,0.19129640180592525,0,0,0,254441,0,7703
1476907971_CHADGRISMOPENPIPELINE_4864_1536,1476907971_CHADGRISMOPENPIPELINE,4864,1536,0.0,0.0,0.0,0.9731216430664062,0.0,0.02687835693359375,0.1784869758502844,0,0,0,255098,0,7046
1476907971_CHADGRISMOPENPIPELINE_5120_1536,1476907971_CHADGRISMOPENPIPELINE,5120,1536,0.0,0.0,0.0,0.9757461547851562,0.0,0.02425384521484375,0.16470069474214372,0,0,0,255786,0,6358
1476907971_CHADGRISMOPENPIPELINE_5376_1536,1476907971_CHADGRISMOPENPIPELINE,5376,1536,0.02245330810546875,0.0,0.0,0.9558181762695312,0.0,0.021728515625,0.30532096687475885,5886,0,0,250562,0,5696
1476907971_CHADGRISMOPENPIPELINE_5632_1536,1476907971_CHADGRISMOPENPIPELINE,5632,1536,0.18304824829101562,0.0,0.0,0.7792854309082031,0.0,0.03766632080078125,0.9069661197246225,47985,0,0,204285,0,9874
1476907971_CHADGRISMOPENPIPELINE_5888_1536,1476907971_CHADGRISMOPENPIPELINE,5888,1536,0.16059494018554688,0.0074310302734375,0.0,0.6501731872558594,0.00787353515625,0.17392730712890625,1.3740312480306929,42099,1948,0,170439,2064,45594
1476907971_CHADGRISMOPENPIPELINE_6144_1536,1476907971_CHADGRISMOPENPIPELINE,6144,1536,0.0,0.020481109619140625,0.0,0.653961181640625,0.01799774169921875,0.3075599670410156,1.143080954183136,0,5369,0,171432,4718,80625
1476907971_CHADGRISMOPENPIPELINE_6400_1536,1476907971_CHADGRISMOPENPIPELINE,6400,1536,0.0,0.04770660400390625,0.0,0.7794647216796875,0.01012420654296875,0.1627044677734375,0.9829065613619886,0,12506,0,204332,2654,42652
1476907971_CHADGRISMOPENPIPELINE_6656_1536,1476907971_CHADGRISMOPENPIPELINE,6656,1536,0.0,0.034656524658203125,0.0,0.7591514587402344,0.0,0.2061920166015625,0.9395958107676325,0,9085,0,199007,0,54052
1476907971_CHADGRISMOPENPIPELINE_6912_1536,1476907971_CHADGRISMOPENPIPELINE,6912,1536,0.0,0.0,0.0,0.3734626770019531,0.013553619384765625,0.6129837036132812,1.0475948960283754,0,0,0,97901,3553,160690
1476907971_CHADGRISMOPENPIPELINE_7168_1536,1476907971_CHADGRISMOPENPIPELINE,7168,1536,0.0,0.0,0.0,0.5060310363769531,0.013553619384765625,0.48041534423828125,1.0894898429130273,0,0,0,132653,3553,125938
1476907971_CHADGRISMOPENPIPELINE_7424_1536,1476907971_CHADGRISMOPENPIPELINE,7424,1536,0.0,0.055942535400390625,0.0,0.8620529174804688,0.0,0.08200454711914062,0.7132109999973614,0,14665,0,225982,0,21497
1476907971_CHADGRISMOPENPIPELINE_7680_1536,1476907971_CHADGRISMOPENPIPELINE,7680,1536,0.0,0.06406784057617188,0.1734161376953125,0.6569900512695312,0.0,0.10552597045898438,1.4328578096716587,0,16795,45460,172226,0,27663
1476907971_CHADGRISMOPENPIPELINE_7936_1536,1476907971_CHADGRISMOPENPIPELINE,7936,1536,0.0,0.00812530517578125,0.2582130432128906,0.5217437744140625,0.0,0.21191787719726562,1.5248651686719072,0,2130,67689,136772,0,55553
1476907971_CHADGRISMOPENPIPELINE_256_1792,1476907971_CHADGRISMOPENPIPELINE,256,1792,0.0,0.034942626953125,0.0,0.7912445068359375,0.0,0.1738128662109375,0.8751408479873902,0,9160,0,207420,0,45564
1476907971_CHADGRISMOPENPIPELINE_512_1792,1476907971_CHADGRISMOPENPIPELINE,512,1792,0.0,0.0233917236328125,0.0,0.7096443176269531,0.0,0.2669639587402344,0.9865297615104027,0,6132,0,186029,0,69983
1476907971_CHADGRISMOPENPIPELINE_768_1792,1476907971_CHADGRISMOPENPIPELINE,768,1792,0.0,0.0,0.0,0.7902450561523438,0.0,0.20975494384765625,0.7410141864022158,0,0,0,207158,0,54986
1476907971_CHADGRISMOPENPIPELINE_1024_1792,1476907971_CHADGRISMOPENPIPELINE,1024,1792,0.0,0.0,0.0,0.9564323425292969,0.0,0.043567657470703125,0.25841731656169903,0,0,0,250723,0,11421
1476907971_CHADGRISMOPENPIPELINE_1280_1792,1476907971_CHADGRISMOPENPIPELINE,1280,1792,0.0,0.0,0.0,1.0,0.0,0.0,1.5670023887920565e-07,0,0,0,262144,0,0
1476907971_CHADGRISMOPENPIPELINE_1536_1792,1476907971_CHADGRISMOPENPIPELINE,1536,1792,0.0,0.0,0.0,1.0,0.0,0.0,1.5670023887920565e-07,0,0,0,262144,0,0
1476907971_CHADGRISMOPENPIPELINE_1792_1792,1476907971_CHADGRISMOPENPIPELINE,1792,1792,0.0,0.061370849609375,0.0,0.938629150390625,0.0,0.0,0.3328629417392886,0,16088,0,246056,0,0
1476907971_CHADGRISMOPENPIPELINE_2048_1792,1476907971_CHADGRISMOPENPIPELINE,2048,1792,0.000225067138671875,0.062091827392578125,0.0,0.93768310546875,0.0,0.0,0.33872450246222613,59,16277,0,245808,0,0
1476907971_CHADGRISMOPENPIPELINE_2304_1792,1476907971_CHADGRISMOPENPIPELINE,2304,1792,0.038234710693359375,0.000720977783203125,0.0,0.9610443115234375,0.0,0.0,0.24266373089276252,10023,189,0,251932,0,0
1476907971_CHADGRISMOPENPIPELINE_2560_1792,1476907971_CHADGRISMOPENPIPELINE,2560,1792,0.0380096435546875,0.00079345703125,0.13223648071289062,0.8289604187011719,0.0,0.0,0.7977926653975963,9964,208,34665,217307,0,0
1476907971_CHADGRISMOPENPIPELINE_2816_1792,1476907971_CHADGRISMOPENPIPELINE,2816,1792,0.07361984252929688,0.0063629150390625,0.13223648071289062,0.78778076171875,0.0,0.0,0.9805869961731907,19299,1668,34665,206512,0,0
1476907971_CHADGRISMOPENPIPELINE_3072_1792,1476907971_CHADGRISMOPENPIPELINE,3072,1792,0.08868026733398438,0.0055694580078125,0.0,0.9057502746582031,0.0,0.0,0.4810191764230347,23247,1460,0,237437,0,0
1476907971_CHADGRISMOPENPIPELINE_3328_1792,1476907971_CHADGRISMOPENPIPELINE,3328,1792,0.0150604248046875,0.014545440673828125,0.0,0.9703941345214844,0.0,0.0,0.22201093384724527,3948,3813,0,254383,0,0
1476907971_CHADGRISMOPENPIPELINE_3584_1792,1476907971_CHADGRISMOPENPIPELINE,3584,1792,0.0,0.017139434814453125,0.0,0.9828605651855469,0.0,0.0,0.12506310634367895,0,4493,0,257651,0,0
1476907971_CHADGRISMOPENPIPELINE_3840_1792,1476907971_CHADGRISMOPENPIPELINE,3840,1792,0.0,0.00341796875,0.0,0.8410072326660156,0.0093536376953125,0.14622116088867188,0.706724867065177,0,896,0,220465,2452,38331
1476907971_CHADGRISMOPENPIPELINE_4096_1792,1476907971_CHADGRISMOPENPIPELINE,4096,1792,0.0,0.004146575927734375,0.0,0.7550010681152344,0.032501220703125,0.20835113525390625,0.9710756589675585,0,1087,0,197919,8520,54618
1476907971_CHADGRISMOPENPIPELINE_4352_1792,1476907971_CHADGRISMOPENPIPELINE,4352,1792,0.0,0.01712799072265625,0.0,0.8975944519042969,0.0231475830078125,0.062129974365234375,0.6152143705716225,0,4490,0,235299,6068,16287
1476907971_CHADGRISMOPENPIPELINE_4608_1792,1476907971_CHADGRISMOPENPIPELINE,4608,1792,0.0,0.021640777587890625,0.0,0.9783592224121094,0.0,0.0,0.1505566325523929,0,5673,0,256471,0,0
1476907971_CHADGRISMOPENPIPELINE_4864_1792,1476907971_CHADGRISMOPENPIPELINE,4864,1792,0.0,0.01837921142578125,0.0,0.9816207885742188,0.0,0.0,0.13224106692354676,0,4818,0,257326,0,0
1476907971_CHADGRISMOPENPIPELINE_5120_1792,1476907971_CHADGRISMOPENPIPELINE,5120,1792,0.0,0.032634735107421875,0.0,0.9673652648925781,0.0,0.0,0.2074376524700811,0,8555,0,253589,0,0
1476907971_CHADGRISMOPENPIPELINE_5376_1792,1476907971_CHADGRISMOPENPIPELINE,5376,1792,0.01956939697265625,0.04601287841796875,0.0,0.934417724609375,0.0,0.0,0.40688485367600097,5130,12062,0,244952,0,0
1476907971_CHADGRISMOPENPIPELINE_5632_1792,1476907971_CHADGRISMOPENPIPELINE,5632,1792,0.147186279296875,0.04738616943359375,0.0,0.8054275512695312,0.0,0.0,0.8667681069652137,38584,12422,0,211138,0,0
1476907971_CHADGRISMOPENPIPELINE_5888_1792,1476907971_CHADGRISMOPENPIPELINE,5888,1792,0.12761688232421875,0.113037109375,0.0,0.7410545349121094,0.006275177001953125,0.01201629638671875,1.1775067141903794,33454,29632,0,194263,1645,3150
1476907971_CHADGRISMOPENPIPELINE_6144_1792,1476907971_CHADGRISMOPENPIPELINE,6144,1792,0.0,0.18500900268554688,0.0,0.7508468627929688,0.01184844970703125,0.052295684814453125,1.0592320919172804,0,48499,0,196830,3106,13709
1476907971_CHADGRISMOPENPIPELINE_6400_1792,1476907971_CHADGRISMOPENPIPELINE,6400,1792,0.0,0.12357711791992188,0.0,0.8297538757324219,0.005573272705078125,0.041095733642578125,0.8271482104678448,0,32395,0,217515,1461,10773
1476907971_CHADGRISMOPENPIPELINE_6656_1792,1476907971_CHADGRISMOPENPIPELINE,6656,1792,0.0,0.028141021728515625,0.0,0.7349739074707031,0.0,0.23688507080078125,0.9636465652922958,0,7377,0,192669,0,62098
1476907971_CHADGRISMOPENPIPELINE_6912_1792,1476907971_CHADGRISMOPENPIPELINE,6912,1792,0.0,0.0,0.0,0.3282432556152344,0.0,0.6717567443847656,0.9131215599712408,0,0,0,86047,0,176097
1476907971_CHADGRISMOPENPIPELINE_7168_1792,1476907971_CHADGRISMOPENPIPELINE,7168,1792,0.0,0.01200103759765625,0.0,0.433258056640625,0.0,0.5547409057617188,1.0709812367607319,0,3146,0,113576,0,145422
1476907971_CHADGRISMOPENPIPELINE_7424_1792,1476907971_CHADGRISMOPENPIPELINE,7424,1792,0.0,0.15034103393554688,0.0,0.7306060791015625,0.0,0.11905288696289062,1.1073603969232915,0,39411,0,191524,0,31209
1476907971_CHADGRISMOPENPIPELINE_7680_1792,1476907971_CHADGRISMOPENPIPELINE,7680,1792,0.0,0.2722129821777344,0.1734161376953125,0.5543708801269531,0.0,0.0,1.4211505030110765,0,71359,45460,145325,0,0
1476907971_CHADGRISMOPENPIPELINE_7936_1792,1476907971_CHADGRISMOPENPIPELINE,7936,1792,0.0,0.13387298583984375,0.2617645263671875,0.6043624877929688,0.0,0.0,1.3336150830295963,0,35094,68620,158430,0,0
1476907971_CHADGRISMOPENPIPELINE_256_2048,1476907971_CHADGRISMOPENPIPELINE,256,2048,0.0,0.0,0.0,0.9179801940917969,0.0,0.08201980590820312,0.40925654750276486,0,0,0,240643,0,21501
1476907971_CHADGRISMOPENPIPELINE_512_2048,1476907971_CHADGRISMOPENPIPELINE,512,2048,0.0,0.0,0.0,0.8207740783691406,0.0,0.17922592163085938,0.6783808433723993,0,0,0,215161,0,46983
1476907971_CHADGRISMOPENPIPELINE_768_2048,1476907971_CHADGRISMOPENPIPELINE,768,2048,0.0,0.0,0.0,0.7607765197753906,0.0,0.23922348022460938,0.7937466908085742,0,0,0,199433,0,62711
1476907971_CHADGRISMOPENPIPELINE_1024_2048,1476907971_CHADGRISMOPENPIPELINE,1024,2048,0.0,0.0,0.0,0.7871665954589844,0.0,0.21283340454101562,0.7468640194444227,0,0,0,206351,0,55793
1476907971_CHADGRISMOPENPIPELINE_1280_2048,1476907971_CHADGRISMOPENPIPELINE,1280,2048,0.0,0.0,0.0,0.9118766784667969,0.0,0.08812332153320312,0.43017461914695454,0,0,0,239043,0,23101
1476907971_CHADGRISMOPENPIPELINE_1536_2048,1476907971_CHADGRISMOPENPIPELINE,1536,2048,0.0,0.0,0.0,0.999176025390625,0.0,0.000823974609375,0.009630102317844336,0,0,0,261928,0,216
1476907971_CHADGRISMOPENPIPELINE_1792_2048,1476907971_CHADGRISMOPENPIPELINE,1792,2048,0.0,0.008270263671875,0.0,0.991729736328125,0.0,0.0,0.06909457695914507,0,2168,0,259976,0,0
1476907971_CHADGRISMOPENPIPELINE_2048_2048,1476907971_CHADGRISMOPENPIPELINE,2048,2048,0.0,0.008270263671875,0.0,0.991729736328125,0.0,0.0,0.06909457695914507,0,2168,0,259976,0,0
1476907971_CHADGRISMOPENPIPELINE_2304_2048,1476907971_CHADGRISMOPENPIPELINE,2304,2048,0.0,0.0,0.0,0.9909782409667969,0.009021759033203125,0.0,0.07423606467000815,0,0,0,259779,2365,0
1476907971_CHADGRISMOPENPIPELINE_2560_2048,1476907971_CHADGRISMOPENPIPELINE,2560,2048,0.0,0.0,0.0,0.9909782409667969,0.009021759033203125,0.0,0.07423606467000815,0,0,0,259779,2365,0
1476907971_CHADGRISMOPENPIPELINE_2816_2048,1476907971_CHADGRISMOPENPIPELINE,2816,2048,0.0,0.0055694580078125,0.0,0.9864997863769531,0.007930755615234375,0.0,0.1163936105737488,0,1460,0,258605,2079,0
1476907971_CHADGRISMOPENPIPELINE_3072_2048,1476907971_CHADGRISMOPENPIPELINE,3072,2048,0.0,0.0055694580078125,0.0,0.9862823486328125,0.008148193359375,0.0,0.11790240205155207,0,1460,0,258548,2136,0
1476907971_CHADGRISMOPENPIPELINE_3328_2048,1476907971_CHADGRISMOPENPIPELINE,3328,2048,0.0,0.014545440673828125,0.0,0.9646453857421875,0.020809173583984375,0.0,0.25512188556231735,0,3813,0,252876,5455,0
1476907971_CHADGRISMOPENPIPELINE_3584_2048,1476907971_CHADGRISMOPENPIPELINE,3584,2048,0.0,0.017139434814453125,0.0,0.9618110656738281,0.02104949951171875,0.0,0.2718257409694163,0,4493,0,252133,5518,0
1476907971_CHADGRISMOPENPIPELINE_3840_2048,1476907971_CHADGRISMOPENPIPELINE,3840,2048,0.0,0.00438690185546875,0.0,0.8425674438476562,0.00408172607421875,0.14896392822265625,0.6841832827996899,0,1150,0,220874,1070,39050
1476907971_CHADGRISMOPENPIPELINE_4096_2048,1476907971_CHADGRISMOPENPIPELINE,4096,2048,0.0,0.011627197265625,0.0,0.749969482421875,0.01378631591796875,0.22461700439453125,0.955166561762139,0,3048,0,196600,3614,58882
1476907971_CHADGRISMOPENPIPELINE_4352_2048,1476907971_CHADGRISMOPENPIPELINE,4352,2048,0.0,0.030078887939453125,0.0,0.8841056823730469,0.010162353515625,0.075653076171875,0.658213537715916,0,7885,0,231763,2664,19832
1476907971_CHADGRISMOPENPIPELINE_4608_2048,1476907971_CHADGRISMOPENPIPELINE,4608,2048,0.0,0.040279388427734375,0.0,0.9597206115722656,0.0,0.0,0.24357184007421875,0,10559,0,251585,0,0
1476907971_CHADGRISMOPENPIPELINE_4864_2048,1476907971_CHADGRISMOPENPIPELINE,4864,2048,0.0,0.06829071044921875,0.0,0.8996124267578125,0.0,0.03209686279296875,0.5609821680371189,0,17902,0,235828,0,8414
1476907971_CHADGRISMOPENPIPELINE_5120_2048,1476907971_CHADGRISMOPENPIPELINE,5120,2048,0.0,0.08722305297851562,0.0,0.7639236450195312,0.0,0.14885330200195312,1.012789243288856,0,22865,0,200258,0,39021
1476907971_CHADGRISMOPENPIPELINE_5376_2048,1476907971_CHADGRISMOPENPIPELINE,5376,2048,0.0,0.07826614379882812,0.0,0.6267929077148438,0.0,0.2949409484863281,1.2296241804744954,0,20517,0,164310,0,77317
1476907971_CHADGRISMOPENPIPELINE_5632_2048,1476907971_CHADGRISMOPENPIPELINE,5632,2048,0.0,0.0850982666015625,0.0,0.5807342529296875,0.0,0.33416748046875,1.286263822726336,0,22308,0,152236,0,87600
1476907971_CHADGRISMOPENPIPELINE_5888_2048,1476907971_CHADGRISMOPENPIPELINE,5888,2048,0.0,0.16145706176757812,0.0,0.5289192199707031,0.0,0.30962371826171875,1.434472668786103,0,42325,0,138653,0,81166
1476907971_CHADGRISMOPENPIPELINE_6144_2048,1476907971_CHADGRISMOPENPIPELINE,6144,2048,0.0,0.2374420166015625,0.0,0.4544105529785156,0.0,0.3081474304199219,1.5329558516128925,0,62244,0,119121,0,80779
1476907971_CHADGRISMOPENPIPELINE_6400_2048,1476907971_CHADGRISMOPENPIPELINE,6400,2048,0.0,0.15115737915039062,0.0,0.5284805297851562,0.0,0.3203620910644531,1.4243861797192146,0,39625,0,138538,0,83981
1476907971_CHADGRISMOPENPIPELINE_6656_2048,1476907971_CHADGRISMOPENPIPELINE,6656,2048,0.0,0.0293731689453125,0.0,0.4193229675292969,0.0,0.5513038635253906,1.1488798929496937,0,7700,0,109923,0,144521
1476907971_CHADGRISMOPENPIPELINE_6912_2048,1476907971_CHADGRISMOPENPIPELINE,6912,2048,0.0,0.0,0.0,0.14154815673828125,0.00749969482421875,0.8509521484375,0.650340075205699,0,0,0,37106,1966,223072
1476907971_CHADGRISMOPENPIPELINE_7168_2048,1476907971_CHADGRISMOPENPIPELINE,7168,2048,0.0,0.01200103759765625,0.0,0.20361328125,0.00749969482421875,0.776885986328125,0.8799922338045799,0,3146,0,53376,1966,203656
1476907971_CHADGRISMOPENPIPELINE_7424_2048,1476907971_CHADGRISMOPENPIPELINE,7424,2048,0.0,0.13030624389648438,0.0,0.3852958679199219,0.0,0.48439788818359375,1.419807610693652,0,34159,0,101003,0,126982
1476907971_CHADGRISMOPENPIPELINE_7680_2048,1476907971_CHADGRISMOPENPIPELINE,7680,2048,0.0,0.2558441162109375,0.0,0.4000587463378906,0.0,0.3440971374511719,1.5615274976556337,0,67068,0,104873,0,90203
1476907971_CHADGRISMOPENPIPELINE_7936_2048,1476907971_CHADGRISMOPENPIPELINE,7936,2048,0.0,0.13753890991210938,0.003551483154296875,0.5176200866699219,0.0,0.3412895202636719,1.4436220428666633,0,36055,931,135691,0,89467
